"district_name","year","incident_num","Date","Time","district","victim_gender","victim_race","multi_victim","v_hispanic_or_latinx","fatal","Total.","GEOID","NAME","medincome","no_english","little_english","below_highschool","employment_status","pct_below_poverty_level","pct_vacant","total_pop","White_alone","B02001_003","Black_or_African_American_alone","American_Indian_and_Alaska_Native_alone","Asian_alone","one_parent","pct_25_and_up_bachelors_degree"
"Mattapan",2019,"I192003069","2019-01-11","2024-04-01T23:06:00Z","B3","Male","White",0,TRUE,FALSE,23840,2126,"ZCTA5 02126",55024,690,904,3112,23444,6041,815,29620,2002,25002,26,373,0,2809,18.7
"Mattapan",2019,"I192025403","2019-04-06","2024-04-01T16:56:00Z","B3","Male","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",55024,690,904,3112,23444,6041,815,29620,2002,25002,26,373,0,2809,18.7
"Mattapan",2019,"I192037998","2019-05-22","2024-04-01T20:42:00Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",55024,690,904,3112,23444,6041,815,29620,2002,25002,26,373,0,2809,18.7
"Mattapan",2019,"I192049778","2019-06-30","2024-04-01T00:29:00Z","B3","Female","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55024,690,904,3112,23444,6041,815,29620,2002,25002,26,373,0,2809,18.7
"Mattapan",2019,"I192025403","2019-04-06","2024-04-01T16:56:00Z","B3","Female","Black or African American",1,FALSE,TRUE,23840,2126,"ZCTA5 02126",55024,690,904,3112,23444,6041,815,29620,2002,25002,26,373,0,2809,18.7
"Mattapan",2019,"I192048395","2019-06-25","2024-04-01T20:33:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55024,690,904,3112,23444,6041,815,29620,2002,25002,26,373,0,2809,18.7
"Mattapan",2019,"I192027439","2019-04-13","2024-04-01T23:07:00Z","B3","Male","Black or African American",1,FALSE,TRUE,23840,2126,"ZCTA5 02126",55024,690,904,3112,23444,6041,815,29620,2002,25002,26,373,0,2809,18.7
"Mattapan",2019,"I192052001","2019-07-07","2024-04-01T16:36:00Z","B3","Male","Black or African American",0,TRUE,FALSE,23840,2126,"ZCTA5 02126",55024,690,904,3112,23444,6041,815,29620,2002,25002,26,373,0,2809,18.7
"Mattapan",2019,"I192027439","2019-04-13","2024-04-01T23:07:00Z","B3","Male","Black or African American",1,FALSE,TRUE,23840,2126,"ZCTA5 02126",55024,690,904,3112,23444,6041,815,29620,2002,25002,26,373,0,2809,18.7
"Mattapan",2019,"I192061117","2019-08-06","2024-04-01T01:28:00Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",55024,690,904,3112,23444,6041,815,29620,2002,25002,26,373,0,2809,18.7
"Mattapan",2019,"I192055856","2019-07-19","2024-04-01T23:53:00Z","B3","Male","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",55024,690,904,3112,23444,6041,815,29620,2002,25002,26,373,0,2809,18.7
"Mattapan",2019,"I192041304","2019-06-02","2024-04-01T00:43:00Z","B3","Female","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",55024,690,904,3112,23444,6041,815,29620,2002,25002,26,373,0,2809,18.7
"Mattapan",2019,"192086068","2019-10-23","2024-04-01T23:45:00Z","B3","Male","White",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55024,690,904,3112,23444,6041,815,29620,2002,25002,26,373,0,2809,18.7
"Mattapan",2019,"I192015793","2019-03-02","2024-04-01T02:59:44Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",55024,690,904,3112,23444,6041,815,29620,2002,25002,26,373,0,2809,18.7
"Mattapan",2020,"202074518","2020-10-10","2024-04-01T23:43:59Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202051043","2020-07-19","2024-04-01T16:42:00Z","B3","Male","Black or African American",1,FALSE,TRUE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202034336","2020-05-18","2024-04-01T12:03:00Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202056828","2020-08-09","2024-04-01T02:01:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202075740","2020-10-14","2024-04-01T17:24:36Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202036660","2020-05-27","2024-04-01T23:55:00Z","B3","Male","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202053863","2020-07-29","2024-04-01T22:04:41Z","B3","Male","White",0,TRUE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202036660","2020-05-27","2024-04-01T23:55:00Z","B3","Male","White",1,TRUE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202061279","2020-08-24","2024-04-01T20:02:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202046395","2020-07-02","2024-04-01T00:19:00Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202047188","2020-07-05","2024-04-01T01:28:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202038707","2020-06-03","2024-04-01T22:11:00Z","B3","Female","Unknown",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202049124","2020-07-12","2024-04-01T01:58:00Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202041325","2020-06-13","2024-04-01T13:54:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202048558","2020-07-10","2024-04-01T11:58:06Z","B3","Male","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202049500","2020-07-13","2024-04-01T18:11:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202082464","2020-11-08","2024-04-01T00:38:00Z","B3","Male","Black or African American",1,TRUE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202014058","2020-02-20","2024-04-01T23:13:00Z","B3","Male","White",0,TRUE,TRUE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202021807","2020-03-20","2024-04-01T19:37:00Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202078757","2020-10-25","2024-04-01T01:29:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202036660","2020-05-27","2024-04-01T23:55:00Z","B3","Male","Black or African American",1,TRUE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202090764","2020-12-10","2024-04-01T22:21:12Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202072285","2020-10-02","2024-04-01T12:33:00Z","B3","Male","White",0,TRUE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202075514","2020-10-13","2024-04-01T21:25:41Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202012769","2020-02-16","2024-04-01T21:38:00Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202015077","2020-02-24","2024-04-01T19:35:00Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202051043","2020-07-19","2024-04-01T16:42:00Z","B3","Male","Black or African American",1,FALSE,TRUE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202082464","2020-11-08","2024-04-01T00:38:00Z","B3","Male","White",1,TRUE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202002686","2020-01-11","2024-04-01T23:17:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202060497","2020-08-21","2024-04-01T11:40:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202055998","2020-08-06","2024-04-01T21:12:00Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202062720","2020-08-30","2024-04-01T02:40:00Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202046959","2020-07-04","2024-04-01T00:17:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202040541","2020-06-10","2024-04-01T22:03:00Z","B3","Female","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202081438","2020-11-04","2024-04-01T03:20:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202054954","2020-08-02","2024-04-01T21:12:08Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202070405","2020-09-26","2024-04-01T01:15:00Z","B3","Male","White",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202037278","2020-05-30","2024-04-01T02:09:00Z","B3","Female","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202046620","2020-07-02","2024-04-01T20:14:00Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202064760","2020-09-05","2024-04-01T22:29:48Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202040541","2020-06-10","2024-04-01T22:03:00Z","B3","Female","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202038748","2020-06-04","2024-04-01T02:29:00Z","B3","Male","Black or African American",1,FALSE,TRUE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202094487","2020-12-27","2024-04-01T01:48:19Z","B3","Male","White",0,TRUE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202089435","2020-12-05","2024-04-01T14:40:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202036660","2020-05-27","2024-04-01T23:55:00Z","B3","Male","Black or African American",1,TRUE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202082657","2020-11-08","2024-04-01T21:42:00Z","B3","Male","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202035912","2020-05-24","2024-04-01T21:51:46Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202041368","2020-06-13","2024-04-01T15:58:00Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202064764","2020-09-05","2024-04-01T22:21:58Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202038028","2020-06-01","2024-04-01T15:28:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202038748","2020-06-04","2024-04-01T02:29:00Z","B3","Male","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202024634","2020-04-02","2024-04-01T17:12:00Z","B3","Male","White",0,TRUE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202046053","2020-06-30","2024-04-01T21:32:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202053270","2020-07-27","2024-04-01T20:06:00Z","B3","Female","Black or African American",0,TRUE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202079594","2020-10-27","2024-04-01T21:33:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202071462","2020-09-29","2024-04-01T14:50:00Z","B3","Male","Black or African American",0,TRUE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202038121","2020-06-01","2024-04-01T21:08:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202035919","2020-05-24","2024-04-01T21:52:37Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202009569","2020-02-04","2024-04-01T19:03:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202068361","2020-09-18","2024-04-01T14:15:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202082464","2020-11-08","2024-04-01T00:38:00Z","B3","Male","Unknown",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202043876","2020-06-23","2024-04-01T01:51:00Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202052804","2020-07-26","2024-04-01T01:58:00Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202006837","2020-01-26","2024-04-01T07:24:00Z","B3","Male","Unknown",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202089501","2020-12-05","2024-04-01T19:46:00Z","B3","Female","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202008158","2020-01-30","2024-04-01T17:50:00Z","B3","Male","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202056825","2020-08-09","2024-04-01T01:24:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202082657","2020-11-08","2024-04-01T21:42:00Z","B3","Male","Unknown",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202031077","2020-05-03","2024-04-01T20:50:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202048558","2020-07-10","2024-04-01T00:07:00Z","B3","Male","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202008158","2020-01-30","2024-04-01T17:50:00Z","B3","Male","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202027076","2020-04-14","2024-04-01T20:18:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2020,"202036660","2020-05-27","2024-04-01T23:55:00Z","B3","Male","Black or African American",1,FALSE,TRUE,23840,2126,"ZCTA5 02126",55126,494,695,3202,23373,5217,776,29807,2444,24029,8,188,0,2611,19.3
"Mattapan",2021,"212092715","2021-12-19","2024-04-01T01:54:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212044118","2021-06-29","2024-04-01T03:47:00Z","B3","Male","White",0,TRUE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212061712","2021-08-31","2024-04-01T07:59:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212055384","2021-08-09","2024-04-01T00:29:00Z","B3","Male","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212031495","2021-05-14","2024-04-01T13:11:36Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212055384","2021-08-09","2024-04-01T00:29:00Z","B3","Male","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212026582","2021-04-25","2024-04-01T00:16:00Z","B3","Male","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212007684","2021-02-04","2024-04-01T22:03:00Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212026560","2021-04-24","2024-04-01T21:42:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212003704","2021-01-17","2024-04-01T18:15:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212069153","2021-09-25","2024-04-01T20:59:00Z","B3","Female","Black or African American",1,FALSE,TRUE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212081137","2021-11-05","2024-04-01T17:30:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212035337","2021-05-28","2024-04-01T23:52:17Z","B3","Male","",0,TRUE,TRUE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212056861","2021-08-14","2024-04-01T03:18:00Z","B3","Male","White",1,FALSE,TRUE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212001090","2021-01-06","2024-04-01T12:26:00Z","B3","Male","Black or African American",0,TRUE,TRUE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212061019","2021-08-28","2024-04-01T18:30:00Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212000047","2021-01-01","2024-04-01T04:42:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212059080","2021-08-22","2024-04-01T00:34:00Z","B3","Male","Black or African American",0,TRUE,TRUE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212064162","2021-09-08","2024-04-01T22:26:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212049012","2021-07-17","2024-04-01T18:59:00Z","B3","Male","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212052526","2021-07-29","2024-04-01T20:06:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212032369","2021-05-17","2024-04-01T19:20:30Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212055384","2021-08-09","2024-04-01T00:29:00Z","B3","Female","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212049012","2021-07-17","2024-04-01T18:59:00Z","B3","Male","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212082116","2021-11-09","2024-04-01T09:33:00Z","B3","","",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212082116","2021-11-09","2024-04-01T09:33:00Z","B3","","",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212055384","2021-08-09","2024-04-01T00:29:00Z","B3","Female","Black or African American",1,FALSE,TRUE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212069153","2021-09-25","2024-04-01T20:59:00Z","B3","Male","Black or African American",1,TRUE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212066760 ","2021-09-17","2024-04-01T16:43:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212026594","2021-04-25","2024-04-01T01:06:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
